Time	X	Y
152.6	15.8304	27.2432
152.7	18.0804	29.1081
152.8	19.9286	30.2432
152.9	21.5357	31.2973
153	22.3393	31.8649
153.1	23.8661	32.5135
153.2	23.8661	32.5135
153.3	25.3929	33
153.4	26.8393	33.5676
153.5	27.6429	33.6486
153.6	29.0089	33.6486
153.7	29.5714	33.7297
153.8	29.5714	33.7297
153.9	31.0982	33.973
154	31.5804	33.973
154.1	32.0625	33.8919
154.2	32.1429	33.8108
154.3	32.2232	33.8919
154.4	32.2232	33.973
154.5	32.2232	33.973
154.6	32.2232	33.973
154.7	32.2232	33.973
154.8	32.2232	33.973
154.9	32.2232	33.973
155	32.2232	33.973
155.1	32.1429	33.973
155.2	32.1429	33.973
155.3	32.1429	33.8108
155.4	32.2232	33.8108
155.5	32.3036	33.5676
155.6	32.3036	33.5676
155.7	32.3036	33.5676
155.8	32.3036	33.4865
155.9	32.3036	33.4865
156	32.3036	33.4865
156.1	32.3036	33.4054
156.2	32.3036	33.4054
156.3	32.4643	33.2432
156.4	32.4643	33.2432
156.5	32.7054	33
156.6	32.8661	32.8378
156.7	32.8661	32.8378
156.8	33.2679	32.1081
156.9	33.2679	32.1081
157	34.0714	30.4054
157.1	34.0714	30.3243
157.2	34.4732	28.7838
157.3	34.3929	28.0541
157.4	34.3929	28.0541
157.5	34.7143	26.9189
157.6	34.7143	26.9189
157.7	34.875	26.3514
157.8	34.7946	25.4595
157.9	34.7143	24.8919
158	34.6339	24.5676
158.1	34.5536	23.9189
158.2	34.5536	23.9189
158.3	34.6339	23.5946
158.4	34.5536	22.7027
158.5	34.5536	22.2973
158.6	34.7143	21.4865
158.7	34.7946	21.1622
158.8	34.7946	20.7568
158.9	35.0357	20.9189
159	35.0357	20.9189
159.1	34.9554	21.3243
159.2	34.9554	21.3243
159.3	34.875	21.4865
159.4	34.7946	21.4865
159.5	34.7946	21.3243
159.6	34.7946	21.4054
159.7	34.7946	21.4054
159.8	34.875	21.3243
159.9	35.0357	20.7568
160	34.9554	20.4324
160.1	34.9554	20.3514
160.2	34.9554	20.3514
160.3	34.7143	19.8649
160.4	34.7143	19.8649
160.5	34.4732	20.2703
160.6	34.4732	20.2703
160.7	34.2321	19.6216
160.8	34.0714	19.1351
160.9	33.8304	18.0811
161	33.75	16.5405
161.1	33.75	16.5405
161.2	33.5893	15.1622
161.3	33.75	14.7568
161.4	33.9911	13.7027
161.5	33.9107	12.7297
161.6	33.75	11.8378
161.7	33.75	11.8378
161.8	33.5893	11.1081
161.9	33.6696	10.5405
162	33.75	10.0541
162.1	33.5893	8.59459
162.2	33.5893	8.59459
162.3	33.1071	7.54054
162.4	33.0268	6.64865
162.5	33.0268	6.40541
162.6	32.9464	5.83784
162.7	32.9464	5.43243
162.8	32.4643	4.37838
162.9	32.4643	4.37838
163	32.1429	3.97297
163.1	32.3036	3.81081
163.2	32.3839	3.81081
163.3	32.4643	3.81081
163.4	32.5446	3.81081
163.5	32.5446	3.81081
163.6	32.4643	3.81081
163.7	32.4643	3.81081
163.8	32.5446	3.89189
163.9	32.5446	3.81081
164	32.5446	3.89189
164.1	32.5446	4.13514
164.2	32.5446	4.13514
164.3	32.625	3.89189
164.4	32.7054	3.81081
164.5	32.7054	3.64865
164.6	32.7054	3.56757
164.7	32.7054	3.56757
164.8	32.7054	3.56757
164.9	32.7857	3.48649
165	32.7054	3.56757
165.1	32.625	3.89189
165.2	32.625	3.89189
165.3	32.625	4.13514
165.4	32.625	4.13514
165.5	32.4643	4.05405
165.6	32.3036	3.97297
165.7	32.3036	3.97297
165.8	31.5	3.89189
165.9	31.5	3.89189
166	30.8571	3.56757
166.1	29.8125	2.83784
166.2	28.2857	2.51351
166.3	27.5625	2.27027
166.4	27.5625	2.27027
166.5	24.8304	1.45946
166.6	23.7857	1.54054
166.7	22.3393	1.45946
166.8	21.7768	1.21622
166.9	21.7768	1.21622
167	21.6161	1.21622
167.1	21.6161	1.21622
167.2	21.9375	1.37838
167.3	22.0982	1.45946
167.4	22.1786	1.45946
167.5	22.1786	1.45946
167.6	22.4196	1.45946
167.7	22.4196	1.45946
167.8	22.5804	1.45946
167.9	22.7411	1.54054
168	22.6607	1.45946
168.1	22.5	1.45946
168.2	22.5	1.45946
168.3	22.5	1.45946
168.4	22.5804	1.37838
168.5	22.2589	1.2973
168.6	21.375	1.13514
168.7	21.1339	1.21622
168.8	20.8929	1.45946
168.9	20.8929	1.45946
169	20.0893	1.7027
169.1	18.6429	1.7027
169.2	17.6786	1.7027
169.3	15.6696	1.54054
169.4	13.9018	1.94595
169.5	12.2143	2.10811
169.6	11.0893	2.18919
169.7	11.0893	2.18919
169.8	8.67857	2.75676
169.9	6.26786	3.16216
170	4.90179	3.40541
170.1	4.58036	3.56757
170.2	4.58036	3.56757
170.3	4.90179	3.24324
170.4	4.90179	3.24324
170.5	4.82143	2.83784
170.6	4.90179	2.75676
170.7	4.90179	2.59459
170.8	5.0625	2.59459
170.9	5.0625	2.59459
171	5.0625	2.59459
171.1	5.0625	2.59459
171.2	5.0625	2.51351
171.3	5.0625	2.51351
171.4	4.90179	2.59459
171.5	4.5	2.91892
171.6	4.5	2.91892
171.7	4.66071	3.56757
171.8	4.82143	3.89189
171.9	4.5	4.54054
172	4.09821	5.18919
172.1	4.09821	5.18919
172.2	4.01786	6.08108
172.3	3.9375	6.48649
172.4	3.53571	7.94595
172.5	3.21429	9.64865
172.6	2.97321	12.0811
172.7	2.65179	13.6216
172.8	2.25	17.027
172.9	2.25	17.027
173	1.92857	20.4324
173.1	1.76786	23.2703
173.2	1.76786	24.3243
173.3	1.52679	26.1081
173.4	1.6875	27.8108
173.5	2.00893	29.2703
173.6	2.00893	29.2703
173.7	2.08929	30
173.8	2.08929	31.4595
173.9	2.25	31.6216
174	2.25	31.7838
174.1	2.25	31.7838
174.2	2.08929	31.7838
174.3	2.08929	31.7027
174.4	2.08929	31.7027
174.5	2.08929	31.7027
174.6	2.08929	31.7027
174.7	2.08929	31.7027
174.8	2.08929	31.7027
174.9	2.08929	31.7027
175	2.08929	31.7027
175.1	2.00893	31.7027
175.2	2.00893	31.7027
175.3	1.76786	31.7838
175.4	1.76786	31.7838
175.5	1.6875	31.8649
175.6	1.6875	31.8649
175.7	1.60714	31.7838
175.8	1.60714	31.7027
175.9	1.60714	31.7027
176	1.6875	31.6216
176.1	1.6875	31.6216
176.2	1.6875	31.6216
176.3	1.76786	31.6216
176.4	1.76786	31.6216
176.5	1.76786	31.5405
176.6	1.76786	31.5405
176.7	1.84821	31.3784
176.8	1.84821	31.3784
176.9	1.84821	31.2973
177	1.84821	31.2162
177.1	1.84821	31.2162
177.2	1.84821	31.2973
177.3	1.76786	31.5405
177.4	2.00893	31.5405
177.5	2.41071	31.7838
177.6	2.8125	32.1081
177.7	2.97321	32.2703
177.8	2.97321	32.2703
177.9	3.45536	32.6757
178	3.85714	32.8378
178.1	3.85714	32.8378
178.2	4.33929	33.0811
178.3	4.90179	33.5676
178.4	5.70536	33.8919
178.5	6.66964	33.8919
178.6	6.66964	33.8919
178.7	7.3125	33.973
178.8	8.75893	34.0541
178.9	9.88393	34.2162
179	10.9286	34.1351
179.1	10.9286	34.1351
179.2	11.7321	34.2162
179.3	12.375	34.2162
179.4	12.4554	34.2162
179.5	12.7768	34.1351
179.6	12.7768	34.1351
179.7	12.8571	34.0541
179.8	12.7768	33.8919
179.9	12.6161	33.5676
180	12.6161	33.0811
180.1	12.6161	32.9189
180.2	12.6964	32.9189
180.3	12.8571	32.9189
180.4	12.9375	32.8378
180.5	12.8571	32.7568
180.6	12.8571	32.5946
180.7	13.0982	31.9459
180.8	13.5804	31.2162
180.9	13.5804	31.2162
181	14.2232	30.1622
181.1	14.5446	29.027
181.2	15.2679	27.5676
181.3	15.9107	26.7568
181.4	15.9107	26.7568
181.5	17.6786	24.2432
181.6	17.6786	24.2432
181.7	19.125	22.7027
181.8	19.8482	22.0541
181.9	19.8482	22.0541
182	21.6964	20.2703
182.1	21.6964	20.2703
182.2	21.7768	20.5946
182.3	21.6161	20.6757
182.4	21.2946	20.8378
182.5	21.1339	20.9189
182.6	21.1339	20.9189
182.7	20.8929	21
182.8	20.8929	21
182.9	21.0536	20.9189
183	21.1339	20.9189
183.1	21.375	20.7568
183.2	21.375	20.7568
183.3	21.6161	20.8378
183.4	21.6964	21
183.5	22.5804	20.1892
183.6	23.8661	19.0541
183.7	24.6696	18.5676
183.8	24.6696	18.5676
183.9	25.7946	17.8378
184	27.1607	17.4324
184.1	28.2857	17.2703
184.2	28.9286	17.1081
184.3	30.0536	16.6216
184.4	30.0536	16.6216
184.5	31.0982	16.5405
184.6	31.7411	16.5405
184.7	32.0625	16.3784
184.8	32.0625	16.2162
184.9	32.0625	16.2162
185	32.0625	16.1351
185.1	32.0625	16.0541
185.2	32.0625	16.0541
185.3	31.9018	15.6486
185.4	32.0625	15.3243
185.5	32.9464	14.027
185.6	33.2679	13.3784
185.7	33.2679	13.3784
185.8	33.9911	12
185.9	33.9107	11.5135
186	33.5893	9.97297
186.1	33.5893	9.97297
186.2	33.6696	9
186.3	33.75	8.02703
186.4	33.5893	7.37838
186.5	33.4286	6.32432
186.6	33.5893	5.27027
186.7	33.5893	5.27027
186.8	33.5089	4.05405
186.9	33.3482	3.89189
187	33.2679	3.89189
187.1	33.2679	3.89189
187.2	33.2679	3.89189
187.3	33.1875	3.97297
187.4	33.1875	4.13514
187.5	33.1071	4.21622
187.6	32.9464	4.13514
187.7	32.7054	3.72973
187.8	32.3839	3.32432
187.9	32.3839	3.32432
188	31.9821	2.51351
188.1	31.9821	2.51351
188.2	31.9821	2.18919
188.3	31.7411	2.27027
188.4	31.8214	2.35135
188.5	31.9018	2.43243
188.6	31.9018	2.43243
188.7	31.9821	2.51351
188.8	32.0625	2.51351
188.9	32.0625	2.51351
189	32.1429	2.43243
189.1	32.1429	2.43243
189.2	32.0625	2.35135
189.3	31.8214	2.18919
189.4	31.3393	2.27027
189.5	30.8571	2.51351
189.6	29.8929	2.59459
189.7	29.1696	2.67568
189.8	29.1696	2.67568
189.9	27.3214	2.75676
190	25.0714	2.75676
190.1	22.9821	2.83784
190.2	22.9821	2.83784
190.3	20.7321	2.43243
190.4	18.0804	2.10811
190.5	16.9554	2.10811
190.6	15.3482	1.94595
190.7	13.9821	1.86486
190.8	12.4554	2.27027
190.9	11.4107	2.18919
191	11.4107	2.18919
191.1	9.64286	1.94595
191.2	7.875	1.78378
191.3	6.58929	2.02703
191.4	6.10714	2.02703
191.5	5.14286	1.7027
191.6	4.5	1.86486
191.7	4.5	1.86486
191.8	4.74107	1.86486
191.9	4.74107	1.86486
192	4.66071	1.86486
192.1	4.66071	1.86486
192.2	4.74107	1.86486
192.3	4.74107	1.86486
192.4	4.82143	1.94595
192.5	4.82143	1.86486
192.6	4.82143	1.86486
192.7	4.82143	1.86486
192.8	4.82143	1.86486
192.9	4.98214	1.94595
193	5.0625	1.94595
193.1	5.22321	2.02703
193.2	5.22321	2.02703
193.3	5.30357	1.94595
193.4	5.38393	2.02703
193.5	5.38393	2.02703
193.6	5.54464	1.94595
193.7	5.54464	1.94595
193.8	5.625	1.94595
193.9	5.86607	1.94595
194	5.94643	1.94595
194.1	5.94643	1.94595
194.2	6.10714	1.94595
194.3	6.02679	1.86486
194.4	5.625	1.7027
194.5	5.38393	2.02703
194.6	5.46429	2.67568
194.7	5.14286	2.91892
194.8	4.33929	3.97297
194.9	4.33929	3.97297
195	4.01786	4.62162
195.1	3.29464	6
195.2	2.49107	7.7027
195.3	2.25	9.81081
195.4	2.25	9.81081
195.5	1.6875	12.2432
195.6	1.20536	15.2432
195.7	1.125	16.7027
195.8	1.04464	19.2973
195.9	1.04464	21.7297
196	1.04464	21.7297
196.1	1.125	24.0811
196.2	1.04464	25.9459
196.3	1.28571	27.4865
196.4	1.36607	28.0541
196.5	1.44643	28.8649
196.6	1.44643	29.3514
196.7	1.44643	29.3514
196.8	1.44643	29.2703
196.9	1.44643	29.2703
197	1.44643	29.6757
197.1	1.28571	30.7297
197.2	1.28571	30.7297
197.3	1.52679	31.2973
197.4	1.52679	31.2973
197.5	1.52679	31.5405
197.6	1.52679	31.5405
197.7	1.44643	31.5405
197.8	1.44643	31.5405
197.9	1.44643	31.5405
198	1.44643	31.5405
198.1	1.52679	31.5405
198.2	1.44643	31.5405
198.3	1.44643	31.5405
198.4	1.44643	31.5405
198.5	1.44643	31.5405
198.6	1.44643	31.5405
198.7	1.52679	31.5405
198.8	1.52679	31.4595
198.9	1.52679	31.4595
199	1.52679	31.4595
199.1	1.52679	31.4595
199.2	1.52679	31.4595
199.3	1.52679	31.5405
199.4	1.52679	31.5405
199.5	1.52679	31.5405
199.6	1.44643	31.4595
199.7	1.44643	31.4595
199.8	1.52679	31.5405
199.9	1.84821	31.7027
200	2.00893	31.7027
200.1	2.08929	31.7027
200.2	2.00893	31.5405
200.3	2.00893	31.3784
200.4	2.00893	31.2973
200.5	2.00893	31.2973
200.6	2.16964	31.4595
200.7	2.16964	31.4595
200.8	2.16964	31.3784
200.9	2.16964	31.3784
201	2.16964	31.3784
201.1	1.92857	31.1351
201.2	1.92857	31.1351
201.3	2.25	31.2162
201.4	2.65179	31.2973
201.5	2.97321	31.4595
201.6	3.05357	31.5405
201.7	3.05357	31.5405
201.8	2.89286	31.6216
201.9	2.8125	31.7027
202	2.8125	31.8649
202.1	2.89286	32.027
202.2	2.89286	32.027
202.3	3.61607	32.6757
202.4	3.61607	32.6757
202.5	3.69643	32.9189
202.6	3.69643	32.9189
202.7	3.9375	33.2432
202.8	4.41964	33.4865
202.9	4.41964	33.4865
203	4.90179	33.6486
203.1	4.90179	33.6486
203.2	5.22321	33.7297
203.3	5.38393	33.8108
203.4	5.14286	33.8108
203.5	4.98214	33.8108
203.6	4.90179	33.8108
203.7	4.90179	33.8108
203.8	4.82143	33.7297
203.9	4.98214	33.6486
204	5.0625	33.6486
204.1	4.98214	33.6486
204.2	4.90179	33.6486
204.3	4.82143	33.7297
204.4	4.82143	33.7297
204.5	4.90179	33.7297
204.6	5.0625	33.7297
204.7	5.0625	33.7297
204.8	4.98214	33.7297
204.9	4.98214	33.6486
205	4.98214	33.6486
205.1	4.98214	33.6486
205.2	4.90179	33.6486
205.3	4.66071	33.6486
205.4	4.5	33.6486
205.5	4.41964	33.4865
205.6	4.33929	33.4054
205.7	4.33929	33.4054
205.8	3.77679	33.2432
205.9	3.45536	33.2432
206	3.29464	33.2432
206.1	3.29464	33.1622
206.2	2.97321	32.9189
206.3	2.97321	32.7568
206.4	2.97321	32.7568
206.5	2.8125	32.5946
206.6	2.73214	32.4324
206.7	2.73214	32.4324
206.8	2.73214	32.4324
206.9	2.73214	32.4324
207	2.73214	32.5135
207.1	2.73214	32.5135
207.2	2.73214	32.5135
207.3	2.73214	32.5135
207.4	2.8125	32.6757
207.5	2.97321	32.7568
207.6	2.97321	32.7568
207.7	3.05357	32.8378
207.8	2.97321	32.9189
207.9	2.97321	32.9189
208	2.97321	33
208.1	2.97321	33
208.2	2.97321	33
208.3	3.05357	33.0811
208.4	3.05357	33.4054
208.5	3.13393	33.4865
208.6	3.13393	33.4865
208.7	3.13393	33.4865
208.8	3.21429	33.4865
208.9	3.29464	33.5676
209	3.29464	33.4865
209.1	3.29464	33.4865
209.2	3.29464	33.4865
209.3	3.13393	33.2432
209.4	2.89286	33
209.5	2.89286	33
209.6	2.73214	32.4324
209.7	2.89286	32.2703
209.8	3.05357	32.2703
209.9	3.05357	32.2703
210	3.13393	32.1892
210.1	3.13393	32.1892
210.2	3.21429	32.1892
210.3	3.21429	32.1892
210.4	3.29464	32.1892
210.5	3.375	32.1081
210.6	3.29464	32.1081
210.7	3.29464	32.1081
210.8	3.13393	32.1892
210.9	3.13393	32.1892
211	3.13393	32.3514
211.1	3.13393	32.4324
211.2	2.97321	32.5946
211.3	2.89286	32.6757
211.4	2.89286	32.7568
211.5	2.89286	32.6757
211.6	2.89286	32.6757
211.7	2.89286	32.5946
211.8	2.89286	32.5135
211.9	3.13393	32.5946
212	3.21429	32.5946
212.1	3.29464	32.5135
212.2	3.21429	32.3514
212.3	3.21429	32.3514
212.4	3.05357	32.3514
212.5	2.97321	32.4324
212.6	2.97321	32.2703
212.7	2.97321	32.2703
212.8	2.97321	32.2703
212.9	3.05357	32.1081
213	2.97321	32.1081
213.1	2.89286	32.027
213.2	2.8125	32.1081
213.3	2.73214	32.1081
213.4	2.8125	32.1892
213.5	2.97321	32.2703
213.6	2.97321	32.2703
213.7	3.05357	32.1081
213.8	3.61607	31.2162
213.9	3.61607	30.973
214	3.375	30.7297
214.1	3.375	30.7297
214.2	3.21429	30.4865
214.3	3.13393	30.1622
214.4	3.13393	30.1622
214.5	3.13393	30.1622
214.6	3.13393	30.1622
214.7	3.13393	30.1622
214.8	3.13393	30.1622
214.9	3.13393	30.2432
215	3.29464	30.4054
215.1	3.29464	30.4054
215.2	3.29464	30.4054
215.3	3.29464	30.3243
215.4	3.29464	30.4054
215.5	3.21429	30.4054
215.6	3.29464	30.4054
215.7	3.29464	30.4054
215.8	3.13393	30.3243
215.9	3.13393	30.3243
216	3.13393	30.3243
216.1	3.13393	30.3243
216.2	3.29464	30.5676
216.3	3.45536	30.6486
216.4	3.375	30.6486
216.5	3.375	30.6486
216.6	3.375	30.6486
216.7	3.45536	31.0541
216.8	3.53571	31.6216
216.9	3.375	31.9459
217	3.29464	31.8649
217.1	3.29464	31.8649
217.2	3.05357	31.9459
217.3	2.97321	31.9459
217.4	3.05357	31.9459
217.5	3.13393	32.027
217.6	3.13393	31.8649
217.7	3.05357	31.6216
217.8	3.05357	31.6216
217.9	2.97321	31.1351
218	2.89286	30.4865
218.1	2.97321	29.6757
218.2	2.97321	29.3514
218.3	2.89286	29.027
218.4	2.8125	28.7838
218.5	2.8125	28.7838
218.6	2.33036	27.6486
218.7	2.00893	25.5405
218.8	2.00893	24.1622
218.9	1.92857	23.6757
219	1.60714	23.3514
219.1	1.60714	23.3514
219.2	1.52679	23.3514
219.3	1.52679	23.1892
219.4	1.6875	23.1892
219.5	1.76786	23.2703
219.6	1.84821	23.2703
219.7	1.84821	23.2703
219.8	1.92857	23.3514
219.9	2.08929	23.4324
220	2.57143	23.4324
220.1	3.375	23.1081
220.2	3.375	23.1081
220.3	5.46429	21.8919
220.4	5.46429	21.8919
220.5	7.47321	20.8378
220.6	9.48214	20.1081
220.7	10.5268	19.4595
220.8	10.7679	19.3784
220.9	10.8482	19.5405
221	10.6875	19.7027
221.1	10.6875	19.7027
221.2	10.7679	19.7027
221.3	10.9286	19.7027
221.4	11.4107	20.027
221.5	12.2143	20.7568
221.6	13.6607	21.4865
221.7	13.6607	21.4865
221.8	15.3482	22.4595
221.9	17.1964	24.0811
222	18.2411	24.8108
222.1	20.4107	25.8649
222.2	20.4107	25.8649
222.3	22.6607	27
222.4	24.6696	27.6486
222.5	26.3571	28.2973
222.6	27.5625	28.7838
222.7	28.125	28.8649
222.8	29.5714	28.9459
222.9	29.5714	28.9459
223	31.0179	29.4324
223.1	32.1429	29.6757
223.2	32.1429	29.6757
223.3	32.3036	29.5946
223.4	32.2232	29.6757
223.5	32.2232	29.6757
223.6	32.3839	29.5946
223.7	32.625	29.5135
223.8	33.0268	29.5946
223.9	33.0268	29.6757
224	33.0268	29.6757
224.1	32.9464	29.6757
224.2	32.9464	29.6757
224.3	32.7054	29.7568
224.4	32.7054	29.5946
224.5	32.4643	29.2703
224.6	32.5446	28.4595
224.7	32.5446	28.4595
224.8	33.75	26.2703
224.9	33.75	26.1892
225	34.4732	24.7297
225.1	34.6339	24
225.2	34.7143	22.5405
225.3	34.6339	21.8919
225.4	34.7143	21.5676
225.5	34.7946	21.4865
225.6	34.7946	21.4865
225.7	34.7946	21.7297
225.8	34.7946	21.8108
225.9	34.875	22.2162
226	34.7946	22.5405
226.1	34.7946	22.5405
226.2	34.7143	22.7838
226.3	34.7143	22.9459
226.4	34.7143	23.027
226.5	34.7946	23.027
226.6	34.875	22.6216
226.7	34.9554	22.2973
226.8	34.875	21.6486
226.9	34.7143	21.7297
227	34.7143	21.7297
227.1	34.5536	21.4865
227.2	34.5536	20.8378
227.3	34.7143	19.9459
227.4	34.7143	19.2973
227.5	34.3125	18.2432
227.6	34.2321	16.9459
227.7	34.2321	16.9459
227.8	34.3125	15.4865
227.9	34.3125	15.4865
228	34.0714	14.5946
228.1	33.8304	13.3784
228.2	33.8304	13.3784
228.3	33.9911	12
228.4	33.9911	12
228.5	33.8304	11.4324
228.6	33.75	11.3514
228.7	33.75	11.3514
228.8	33.75	11.3514
228.9	33.75	11.3514
229	33.6696	11.3514
229.1	33.5893	11.2703
229.2	33.5893	11.2703
229.3	33.6696	11.2703
229.4	33.6696	11.2703
229.5	33.6696	11.2703
229.6	33.8304	11.1892
229.7	34.0714	11.4324
229.8	34.1518	11.4324
229.9	34.1518	11.4324
230	34.0714	11.3514
230.1	34.0714	11.2703
230.2	34.0714	11.3514
230.3	34.1518	11.3514
230.4	34.1518	11.4324
230.5	34.3125	11.2703
230.6	34.4732	11.1081
230.7	34.4732	11.1081
230.8	34.4732	11.2703
230.9	34.3929	11.4324
231	34.3929	11.6757
231.1	34.4732	11.8378
231.2	34.4732	11.8378
231.3	34.3929	11.8378
231.4	34.3929	11.8378
231.5	33.9911	11.4324
231.6	33.8304	11.5946
231.7	33.8304	11.5946
231.8	33.5893	11.4324
231.9	33.5893	11.4324
232	33.5893	11.5946
232.1	33.6696	11.7568
232.2	33.5893	12.0811
232.3	33.1071	12.2432
232.4	33.1071	12.2432
232.5	31.9821	12.8919
232.6	31.9821	12.8919
232.7	31.0179	13.2162
232.8	30.375	13.7838
232.9	30.375	13.7838
233	29.8125	14.9189
233.1	29.8125	14.9189
233.2	29.5714	16.7027
233.3	29.1696	17.5135
233.4	28.6071	18.6486
233.5	28.6071	19.5405
233.6	28.2054	20.7568
233.7	28.2054	20.7568
233.8	27.7232	21.2432
233.9	26.5179	22.0541
234	25.0714	23.4324
234.1	22.8214	25.2162
234.2	22.8214	25.2162
234.3	20.5714	27.1622
234.4	18.2411	28.8649
234.5	16.3929	30.4054
234.6	14.7857	31.9459
234.7	14.7857	31.9459
234.8	14.1429	32.2703
234.9	13.5804	32.5135
235	13.7411	32.5135
235.1	13.8214	32.5135
235.2	13.8214	32.5135
235.3	13.9018	32.5135
235.4	13.9018	32.5135
235.5	13.9018	32.5135
235.6	13.9018	32.5135
235.7	13.8214	32.5135
235.8	13.0179	32.9189
235.9	12.5357	33.1622
236	12.5357	33.1622
236.1	11.1696	33.4054
236.2	10.2857	33.6486
236.3	9.80357	33.8108
236.4	9.64286	33.8919
236.5	9.16071	33.973
236.6	9.08036	33.973
236.7	8.59821	33.973
236.8	8.11607	33.973
236.9	7.875	33.973
237	7.63393	34.0541
237.1	7.23214	34.0541
237.2	7.23214	34.0541
237.3	6.75	34.0541
237.4	6.75	34.0541
237.5	6.1875	34.0541
237.6	6.1875	34.0541
237.7	5.30357	33.973
237.8	5.30357	33.8919
237.9	5.30357	33.8919
238	4.66071	33.4865
238.1	4.66071	33.4865
238.2	4.58036	33.4865
238.3	4.58036	33.4865
238.4	4.58036	33.4865
238.5	4.58036	33.4865
238.6	4.58036	33.4865
238.7	4.66071	33.5676
238.8	4.58036	33.5676
238.9	4.66071	33.6486
239	4.74107	33.6486
239.1	4.74107	33.6486
239.2	4.98214	33.5676
239.3	5.14286	33.4865
239.4	4.98214	33.2432
239.5	4.66071	33.1622
239.6	4.41964	33.1622
239.7	4.41964	33.3243
239.8	4.41964	33.6486
239.9	4.41964	33.6486
240	4.41964	33.7297
240.1	4.41964	33.973
240.2	4.74107	34.1351
240.3	4.90179	34.2162
240.4	5.0625	34.2162
240.5	5.0625	34.2162
240.6	5.22321	34.2162
240.7	5.30357	34.2162
240.8	5.38393	34.2162
240.9	5.38393	34.2162
241	5.30357	34.2162
241.1	5.30357	34.2162
241.2	5.30357	34.2162
241.3	5.38393	34.2162
241.4	5.38393	34.2162
241.5	5.38393	34.2162
241.6	5.30357	34.2162
241.7	5.30357	34.2162
241.8	5.38393	34.2162
241.9	5.38393	34.2162
242	5.30357	34.2162
242.1	5.30357	34.2162
242.2	5.14286	34.2162
242.3	4.90179	34.2973
242.4	4.90179	34.2973
242.5	4.74107	34.2973
242.6	4.82143	34.2973
242.7	4.82143	34.2162
242.8	4.82143	34.2973
242.9	4.82143	34.2973
243	5.0625	34.2162
243.1	5.0625	34.2162
243.2	5.22321	34.2162
243.3	5.22321	34.2162
243.4	5.22321	34.2162
243.5	5.14286	34.2162
243.6	5.14286	34.2162
243.7	4.98214	34.1351
243.8	4.90179	34.1351
243.9	4.98214	33.973
244	5.0625	33.973
244.1	5.0625	33.973
244.2	5.14286	33.973
244.3	5.30357	33.8919
244.4	5.54464	33.8919
244.5	5.54464	33.973
244.6	5.70536	33.8919
244.7	5.78571	33.8919
244.8	5.78571	33.8919
244.9	5.86607	33.8919
245	5.94643	33.8919
245.1	5.94643	33.8919
245.2	5.94643	33.8108
245.3	5.94643	33.8108
245.4	6.10714	33.7297
245.5	6.26786	33.7297
245.6	6.58929	33.6486
245.7	6.66964	33.6486
245.8	6.83036	33.6486
245.9	6.99107	33.7297
246	7.07143	33.8108
246.1	7.07143	33.8108
246.2	7.07143	33.8108
246.3	7.07143	33.6486
246.4	7.15179	33.6486
246.5	7.15179	33.5676
246.6	6.91071	33.5676
246.7	6.91071	33.5676
246.8	6.10714	33.6486
246.9	6.10714	33.6486
247	5.30357	33.7297
247.1	5.30357	33.7297
247.2	5.38393	33.7297
247.3	5.30357	33.7297
247.4	5.30357	33.7297
247.5	5.30357	33.6486
247.6	5.30357	33.6486
247.7	5.38393	33.5676
247.8	5.46429	33.5676
247.9	5.46429	33.5676
248	5.54464	33.5676
248.1	5.54464	33.5676
248.2	5.46429	33.4054
248.3	5.54464	33.3243
248.4	5.78571	33.4054
248.5	5.78571	33.3243
248.6	6.02679	33.4054
248.7	5.70536	33.0811
248.8	5.70536	33.0811
248.9	5.46429	33.1622
249	5.30357	33.0811
249.1	5.86607	33.0811
249.2	5.86607	33.0811
249.3	5.86607	33.0811
249.4	5.94643	33.0811
249.5	6.02679	33
249.6	6.02679	33
249.7	6.10714	33
249.8	6.10714	33.0811
249.9	6.10714	33.0811
250	6.10714	33
250.1	6.10714	33
250.2	6.10714	33
250.3	6.10714	33
250.4	6.10714	33.0811
250.5	6.10714	33.0811
250.6	6.10714	33.0811
250.7	6.10714	33
250.8	6.02679	33
250.9	6.10714	32.9189
251	6.10714	32.9189
251.1	5.94643	33
251.2	5.94643	33
251.3	5.86607	33.0811
251.4	5.78571	33.1622
251.5	5.70536	33.2432
251.6	5.70536	33.1622
251.7	5.78571	33
251.8	5.70536	33
251.9	5.70536	33
252	5.70536	33.0811
252.1	5.70536	33.0811
252.2	5.625	33.1622
252.3	5.70536	33.1622
252.4	5.70536	33.1622
252.5	5.78571	33.3243
252.6	5.78571	33.3243
252.7	5.94643	33.7297
252.8	5.94643	33.7297
252.9	5.86607	33.7297
253	5.86607	33.8108
253.1	5.70536	33.973
253.2	5.70536	33.973
253.3	5.70536	33.973
253.4	5.70536	33.973
253.5	5.70536	33.973
253.6	5.70536	33.973
253.7	5.78571	33.973
253.8	5.78571	33.973
253.9	5.86607	33.973
254	5.86607	33.973
254.1	5.86607	33.973
254.2	5.78571	33.8108
254.3	5.70536	33.7297
254.4	5.54464	33.6486
254.5	5.54464	33.6486
254.6	5.46429	33.5676
254.7	5.46429	33.5676
254.8	5.38393	33.6486
254.9	5.46429	33.4054
255	5.46429	33.4054
255.1	5.54464	33.1622
255.2	5.46429	33.1622
255.3	5.38393	33.1622
255.4	5.30357	33.1622
